Date,Ticker,Action,Price,Shares,Value,CashReserves,PricePnL,DivCaptured,TotalPnL,Reason
2016-03-14,HBAN,BUY,6.461341857910156,773,4994.617256164551,95005.38274383545,,0.0,,Div in 2 days
2016-03-14,DRI,BUY,50.86846923828125,98,4985.1099853515625,90020.27275848389,,0.0,,Div in 24 days
2016-03-14,PLD,BUY,31.817094802856445,157,4995.283884048462,85024.98887443542,,0.0,,Div in 2 days
2016-03-14,MA,BUY,83.72718048095703,59,4939.903648376465,80085.08522605896,,0.0,,Div in 23 days
2016-03-14,ARE,BUY,60.35295104980469,82,4948.941986083984,75136.14323997498,,0.0,,Div in 15 days
2016-03-14,NTAP,BUY,20.67128562927246,241,4981.779836654663,70154.36340332031,,0.0,,Div in 23 days
2016-03-14,NUE,BUY,35.96493911743164,139,4999.126537322998,65155.236865997314,,0.0,,Div in 15 days
2016-03-14,MDLZ,BUY,33.61635971069336,148,4975.221237182617,60180.0156288147,,0.0,,Div in 15 days
2016-03-14,ITW,BUY,77.54757690429688,64,4963.044921875,55216.9707069397,,0.0,,Div in 15 days
2016-03-14,GL,BUY,50.31901550292969,99,4981.582534790039,50235.38817214966,,0.0,,Div in 17 days
2016-03-14,DGX,BUY,57.20144271850586,87,4976.52551651001,45258.86265563965,,0.0,,Div in 21 days
2016-03-14,WTW,BUY,104.81291961669922,47,4926.207221984863,40332.655433654785,,0.0,,Div in 15 days
2016-03-14,ROP,BUY,165.35450744628906,30,4960.635223388672,35372.02021026611,,0.0,,Div in 23 days
2016-03-14,SYY,BUY,35.42916488647461,141,4995.51224899292,30376.507961273193,,0.0,,Div in 16 days
2016-03-14,CLX,BUY,94.31697845458984,53,4998.799858093262,25377.70810317993,,0.0,,Div in 35 days
2016-03-14,SYK,BUY,94.03719329833984,53,4983.971244812012,20393.73685836792,,0.0,,Div in 15 days
2016-03-14,EME,BUY,45.01152801513672,111,4996.279609680176,15397.457248687744,,0.0,,Div in 31 days
2016-03-14,CMCSA,BUY,21.749095916748047,229,4980.542964935303,10416.914283752441,,0.0,,Div in 21 days
2016-03-14,PG,BUY,61.752925872802734,80,4940.234069824219,5476.680213928223,,0.0,,Div in 31 days
2016-03-14,EOG,BUY,54.74639892578125,91,4981.922302246094,494.7579116821289,,0.0,,Div in 30 days
2016-03-16,HBAN,DIVIDEND,0.07,773,54.11000000000001,548.8679116821289,,54.11000000000001,54.11000000000001,Dividend Payment
2016-03-16,PLD,DIVIDEND,0.42,157,65.94,614.8079116821289,,65.94,65.94,Dividend Payment
2016-03-29,ARE,DIVIDEND,0.8,82,65.60000000000001,680.4079116821289,,65.60000000000001,65.60000000000001,Dividend Payment
2016-03-29,NUE,DIVIDEND,0.375,139,52.125,732.5329116821289,,52.125,52.125,Dividend Payment
2016-03-29,MDLZ,DIVIDEND,0.17,148,25.16,757.6929116821289,,25.16,25.16,Dividend Payment
2016-03-29,ITW,DIVIDEND,0.55,64,35.2,792.8929116821289,,35.2,35.2,Dividend Payment
2016-03-29,WTW,DIVIDEND,0.48,47,22.56,815.4529116821288,,22.56,22.56,Dividend Payment
2016-03-29,SYK,DIVIDEND,0.38,53,20.14,835.5929116821288,,20.14,20.14,Dividend Payment
2016-03-30,SYY,DIVIDEND,0.31,141,43.71,879.3029116821289,,43.71,43.71,Dividend Payment
2016-03-31,GL,DIVIDEND,0.14,99,13.860000000000001,893.1629116821289,,13.860000000000001,13.860000000000001,Dividend Payment
2016-04-04,DGX,DIVIDEND,0.4,87,34.800000000000004,927.9629116821288,,34.800000000000004,34.800000000000004,Dividend Payment
2016-04-04,CMCSA,DIVIDEND,0.128866,229,29.510314,957.4732256821288,,29.510314,29.510314,Dividend Payment
2016-04-06,MA,DIVIDEND,0.19,59,11.21,968.6832256821289,,11.21,11.21,Dividend Payment
2016-04-06,NTAP,DIVIDEND,0.18,241,43.379999999999995,1012.0632256821289,,43.379999999999995,43.379999999999995,Dividend Payment
2016-04-06,ROP,DIVIDEND,0.3,30,9.0,1021.0632256821289,,9.0,9.0,Dividend Payment
2016-04-07,DRI,DIVIDEND,0.5,98,49.0,1070.0632256821289,,49.0,49.0,Dividend Payment
2016-04-13,EOG,DIVIDEND,0.168,91,15.288,1085.3512256821289,,15.288,15.288,Dividend Payment
2016-04-14,EME,DIVIDEND,0.08,111,8.88,1094.231225682129,,8.88,8.88,Dividend Payment
2016-04-14,PG,DIVIDEND,0.67,80,53.6,1147.831225682129,,53.6,53.6,Dividend Payment
2016-04-18,CLX,DIVIDEND,0.77,53,40.81,1188.6412256821288,,40.81,40.81,Dividend Payment
2016-05-02,HBAN,SELL,6.809206485748291,773,5263.516613483429,6452.157839165558,268.8993573188782,54.11000000000001,323.0093573188782,45 days post-div
2016-05-02,PLD,SELL,34.88010787963867,157,5476.1769371032715,11928.334776268828,480.89305305480957,65.94,546.8330530548096,45 days post-div
2016-05-02,BA,BUY,121.29682922363281,43,5215.763656616211,6712.571119652617,,0.0,,Div in 9 days
2016-05-02,HII,BUY,120.74542999267578,43,5192.053489685059,1520.5176299675586,,0.0,,Div in 23 days
2016-05-11,BA,DIVIDEND,1.09,43,46.870000000000005,1567.3876299675585,,46.870000000000005,46.870000000000005,Dividend Payment
2016-05-13,ARE,SELL,67.34815216064453,82,5522.548477172852,7089.93610714041,573.6064910888672,65.60000000000001,639.2064910888672,45 days post-div
2016-05-13,NUE,SELL,37.78877639770508,139,5252.639919281006,12342.576026421415,253.5133819580078,52.125,305.6383819580078,45 days post-div
2016-05-13,MDLZ,SELL,35.45636749267578,148,5247.542388916016,17590.11841533743,272.32115173339844,25.16,297.48115173339846,45 days post-div
2016-05-13,ITW,SELL,81.89924621582031,64,5241.5517578125,22831.67017314993,278.5068359375,35.2,313.7068359375,45 days post-div
2016-05-13,WTW,SELL,107.27983093261719,47,5042.152053833008,27873.82222698294,115.94483184814453,22.56,138.50483184814453,45 days post-div
2016-05-13,SYK,SELL,99.51063537597656,53,5274.063674926758,33147.8859019097,290.0924301147461,20.14,310.2324301147461,45 days post-div
2016-05-13,HBAN,BUY,6.461730480194092,813,5253.386880397797,27894.499021511903,,0.0,,Div in 33 days
2016-05-13,IRM,BUY,21.982519149780273,238,5231.839557647705,22662.6594638642,,0.0,,Div in 20 days
2016-05-13,BLK,BUY,271.1263732910156,19,5151.401092529297,17511.2583713349,,0.0,,Div in 20 days
2016-05-13,PLD,BUY,35.96418762207031,146,5250.771392822266,12260.486978512636,,0.0,,Div in 27 days
2016-05-13,MSFT,BUY,44.94472885131836,116,5213.58854675293,7046.898431759706,,0.0,,Div in 4 days
2016-05-13,ALL,BUY,54.070823669433594,97,5244.869895935059,1802.0285358246474,,0.0,,Div in 19 days
2016-05-16,GL,SELL,53.961734771728516,99,5342.211742401123,7144.24027822577,360.629207611084,13.860000000000001,374.489207611084,45 days post-div
2016-05-16,SYY,SELL,39.10148620605469,141,5513.309555053711,12657.549833279481,517.797306060791,43.71,561.507306060791,45 days post-div
2016-05-16,ROST,BUY,50.533294677734375,104,5255.462646484375,7402.087186795106,,0.0,,Div in 18 days
2016-05-16,STE,BUY,65.18016052246094,81,5279.593002319336,2122.4941844757705,,0.0,,Div in 21 days
2016-05-17,MSFT,DIVIDEND,0.36,116,41.76,2164.2541844757707,,41.76,41.76,Dividend Payment
2016-05-19,DGX,SELL,62.71451187133789,87,5456.1625328063965,7620.416717282167,479.6370162963867,34.800000000000004,514.4370162963867,45 days post-div
2016-05-19,CMCSA,SELL,22.222402572631836,229,5088.93018913269,12709.346906414858,108.3872241973877,29.510314,137.8975381973877,45 days post-div
2016-05-19,BF-B,BUY,31.735366821289062,165,5236.335525512695,7473.011380902162,,0.0,,Div in 14 days
2016-05-19,JKHY,BUY,73.46844482421875,71,5216.259582519531,2256.751798382631,,0.0,,Div in 4 days
2016-05-23,JKHY,DIVIDEND,0.28,71,19.880000000000003,2276.631798382631,,19.880000000000003,19.880000000000003,Dividend Payment
2016-05-23,DRI,SELL,49.16029357910156,98,4817.708770751953,7094.340569134584,-167.40121459960938,49.0,-118.40121459960938,45 days post-div
2016-05-23,MA,SELL,89.7585678100586,59,5295.755500793457,12390.09606992804,355.8518524169922,11.21,367.06185241699217,45 days post-div
2016-05-23,NTAP,SELL,19.310306549072266,241,4653.783878326416,17043.879948254456,-327.99595832824707,43.379999999999995,-284.6159583282471,45 days post-div
2016-05-23,ROP,SELL,162.9993896484375,30,4889.981689453125,21933.86163770758,-70.65353393554688,9.0,-61.653533935546875,45 days post-div
2016-05-23,TXT,BUY,37.1456298828125,140,5200.38818359375,16733.47345411383,,0.0,,Div in 16 days
2016-05-23,IBKR,BUY,8.784221649169922,594,5217.827659606934,11515.645794506898,,0.0,,Div in 4 days
2016-05-23,QCOM,BUY,40.997711181640625,127,5206.709320068359,6308.936474438538,,0.0,,Div in 4 days
2016-05-23,NVDA,BUY,1.086917519569397,4804,5221.551764011383,1087.3847104271554,,0.0,,Div in 1 days
2016-05-24,NVDA,DIVIDEND,0.002875,4804,13.8115,1101.1962104271554,,13.8115,13.8115,Dividend Payment
2016-05-25,HII,DIVIDEND,0.5,43,21.5,1122.6962104271554,,21.5,21.5,Dividend Payment
2016-05-27,IBKR,DIVIDEND,0.025,594,14.850000000000001,1137.5462104271553,,14.850000000000001,14.850000000000001,Dividend Payment
2016-05-27,QCOM,DIVIDEND,0.53,127,67.31,1204.8562104271552,,67.31,67.31,Dividend Payment
2016-05-31,EME,SELL,45.71954345703125,111,5074.869323730469,6279.725534157624,78.58971405029297,8.88,87.46971405029296,45 days post-div
2016-05-31,PG,SELL,62.1590690612793,80,4972.725524902344,11252.451059059968,32.491455078125,53.6,86.091455078125,45 days post-div
2016-05-31,EOG,SELL,59.69300842285156,91,5432.063766479492,16684.51482553946,450.14146423339844,15.288,465.42946423339845,45 days post-div
2016-05-31,ARE,BUY,68.80377197265625,77,5297.890441894531,11386.624383644928,,0.0,,Div in 28 days
2016-05-31,NUE,BUY,38.95310974121094,137,5336.576034545898,6050.04834909903,,0.0,,Div in 28 days
2016-05-31,MDLZ,BUY,35.560272216796875,150,5334.040832519531,716.0075165794988,,0.0,,Div in 28 days
2016-06-01,ALL,DIVIDEND,0.33,97,32.01,748.0175165794988,,32.01,32.01,Dividend Payment
2016-06-02,IRM,DIVIDEND,0.485,238,115.42999999999999,863.4475165794987,,115.42999999999999,115.42999999999999,Dividend Payment
2016-06-02,BLK,DIVIDEND,2.29,19,43.51,906.9575165794987,,43.51,43.51,Dividend Payment
2016-06-02,BF-B,DIVIDEND,0.136,165,22.44,929.3975165794988,,22.44,22.44,Dividend Payment
2016-06-02,CLX,SELL,97.8260726928711,53,5184.781852722168,6114.179369301667,185.98199462890625,40.81,226.79199462890625,45 days post-div
2016-06-02,DRI,BUY,51.27797317504883,105,5384.187183380127,729.9921859215401,,0.0,,Div in 35 days
2016-06-03,ROST,DIVIDEND,0.135,104,14.040000000000001,744.0321859215401,,14.040000000000001,14.040000000000001,Dividend Payment
2016-06-06,STE,DIVIDEND,0.25,81,20.25,764.2821859215401,,20.25,20.25,Dividend Payment
2016-06-08,TXT,DIVIDEND,0.02,140,2.8000000000000003,767.08218592154,,2.8000000000000003,2.8000000000000003,Dividend Payment
2016-06-09,PLD,DIVIDEND,0.42,146,61.32,828.4021859215401,,61.32,61.32,Dividend Payment
2016-06-15,HBAN,DIVIDEND,0.07,813,56.910000000000004,885.31218592154,,56.910000000000004,56.910000000000004,Dividend Payment
2016-06-27,BA,SELL,111.96565246582031,43,4814.523056030273,5699.835241951813,-401.2406005859375,46.870000000000005,-354.3706005859375,45 days post-div
2016-06-27,MS,BUY,17.891345977783203,284,5081.14225769043,618.6929842613836,,0.0,,Div in 30 days
2016-06-28,ARE,DIVIDEND,0.8,77,61.6,680.2929842613836,,61.6,61.6,Dividend Payment
2016-06-28,NUE,DIVIDEND,0.375,137,51.375,731.6679842613836,,51.375,51.375,Dividend Payment
2016-06-28,MDLZ,DIVIDEND,0.17,150,25.500000000000004,757.1679842613836,,25.500000000000004,25.500000000000004,Dividend Payment
2016-07-01,MSFT,SELL,45.329978942871094,116,5258.277557373047,6015.445541634431,44.68901062011719,41.76,86.44901062011718,45 days post-div
2016-07-01,LNT,BUY,29.72222328186035,180,5350.000190734863,665.4453508995675,,0.0,,Div in 26 days
