Date,Ticker,Action,Price,Shares,Value,CashReserves,PricePnL,DivCaptured,TotalPnL,Reason
2016-03-14,HBAN,BUY,6.461341857910156,773,4994.617256164551,95005.38274383545,,0.0,,Div in 2 days
2016-03-14,BA,BUY,114.35444641113281,43,4917.241195678711,90088.14154815674,,0.0,,Div in 58 days
2016-03-14,MS,BUY,19.527360916137695,256,4999.00439453125,85089.13715362549,,0.0,,Div in 44 days
2016-03-14,DRI,BUY,50.86846923828125,98,4985.1099853515625,80104.02716827393,,0.0,,Div in 24 days
2016-03-14,LNT,BUY,25.821044921875,193,4983.461669921875,75120.56549835205,,0.0,,Div in 44 days
2016-03-14,XOM,BUY,53.30695343017578,93,4957.546669006348,70163.0188293457,,0.0,,Div in 58 days
2016-03-14,CFG,BUY,15.228044509887695,328,4994.798599243164,65168.22023010254,,0.0,,Div in 49 days
2016-03-14,PLD,BUY,31.817094802856445,157,4995.283884048462,60172.93634605408,,0.0,,Div in 2 days
2016-03-14,CNP,BUY,14.801194190979004,337,4988.002442359924,55184.93390369415,,0.0,,Div in 59 days
2016-03-14,MA,BUY,83.72718048095703,59,4939.903648376465,50245.03025531769,,0.0,,Div in 23 days
2016-03-14,STZ,BUY,121.8581771850586,41,4996.185264587402,45248.844990730286,,0.0,,Div in 53 days
2016-03-14,ARE,BUY,60.35295104980469,82,4948.941986083984,40299.9030046463,,0.0,,Div in 15 days
2016-03-14,COF,BUY,58.51736831665039,85,4973.976306915283,35325.92669773102,,0.0,,Div in 59 days
2016-03-14,NTAP,BUY,20.67128562927246,241,4981.779836654663,30344.146861076355,,0.0,,Div in 23 days
2016-03-14,NUE,BUY,35.96493911743164,139,4999.126537322998,25345.020323753357,,0.0,,Div in 15 days
2016-03-14,LLY,BUY,62.582237243652344,79,4943.996742248535,20401.02358150482,,0.0,,Div in 58 days
2016-03-14,MDLZ,BUY,33.61635971069336,148,4975.221237182617,15425.802344322205,,0.0,,Div in 15 days
2016-03-14,MET,BUY,27.880722045898438,179,4990.64924621582,10435.153098106384,,0.0,,Div in 52 days
2016-03-14,ITW,BUY,77.54757690429688,64,4963.044921875,5472.108176231384,,0.0,,Div in 15 days
2016-03-14,GL,BUY,50.31901550292969,99,4981.582534790039,490.5256414413452,,0.0,,Div in 17 days
2016-03-16,HBAN,DIVIDEND,0.07,773,54.11000000000001,544.6356414413452,,54.11000000000001,54.11000000000001,Dividend Payment
2016-03-16,PLD,DIVIDEND,0.42,157,65.94,610.5756414413452,,65.94,65.94,Dividend Payment
2016-03-28,HBAN,SELL,6.368177890777588,773,4922.601509571075,5533.177151012421,-72.01574659347534,54.11000000000001,-17.905746593475335,10 days post-div
2016-03-28,PLD,SELL,32.560333251953125,157,5111.972320556641,10645.14947156906,116.68843650817871,65.94,182.6284365081787,10 days post-div
2016-03-28,HII,BUY,113.36688232421875,44,4988.142822265625,5657.006649303436,,0.0,,Div in 58 days
2016-03-28,MSFT,BUY,47.10926818847656,106,4993.582427978516,663.4242213249199,,0.0,,Div in 50 days
2016-03-29,ARE,DIVIDEND,0.8,82,65.60000000000001,729.02422132492,,65.60000000000001,65.60000000000001,Dividend Payment
2016-03-29,NUE,DIVIDEND,0.375,139,52.125,781.14922132492,,52.125,52.125,Dividend Payment
2016-03-29,MDLZ,DIVIDEND,0.17,148,25.16,806.3092213249199,,25.16,25.16,Dividend Payment
2016-03-29,ITW,DIVIDEND,0.55,64,35.2,841.50922132492,,35.2,35.2,Dividend Payment
2016-03-31,GL,DIVIDEND,0.14,99,13.860000000000001,855.36922132492,,13.860000000000001,13.860000000000001,Dividend Payment
2016-04-06,MA,DIVIDEND,0.19,59,11.21,866.57922132492,,11.21,11.21,Dividend Payment
2016-04-06,NTAP,DIVIDEND,0.18,241,43.379999999999995,909.95922132492,,43.379999999999995,43.379999999999995,Dividend Payment
2016-04-07,DRI,DIVIDEND,0.5,98,49.0,958.95922132492,,49.0,49.0,Dividend Payment
2016-04-08,ARE,SELL,64.59317016601562,82,5296.639953613281,6255.599174938201,347.6979675292969,65.60000000000001,413.2979675292969,10 days post-div
2016-04-08,NUE,SELL,37.97346496582031,139,5278.311630249023,11533.910805187224,279.1850929260254,52.125,331.3100929260254,10 days post-div
2016-04-08,MDLZ,SELL,33.82583236694336,148,5006.223190307617,16540.13399549484,31.001953125,25.16,56.161953125,10 days post-div
2016-04-08,ITW,SELL,82.08214569091797,64,5253.25732421875,21793.39131971359,290.21240234375,35.2,325.41240234375,10 days post-div
2016-04-08,IRM,BUY,18.95985221862793,267,5062.280542373657,16731.110777339934,,0.0,,Div in 55 days
2016-04-08,BLK,BUY,258.8772888183594,19,4918.668487548828,11812.442289791106,,0.0,,Div in 55 days
2016-04-08,ALL,BUY,53.63748550415039,94,5041.923637390137,6770.51865240097,,0.0,,Div in 54 days
2016-04-08,ROST,BUY,51.249507904052734,98,5022.451774597168,1748.0668778038016,,0.0,,Div in 56 days
2016-04-11,GL,SELL,49.424198150634766,99,4892.995616912842,6641.062494716643,-88.58691787719727,13.860000000000001,-74.72691787719727,10 days post-div
2016-04-11,PLD,BUY,33.3336067199707,152,5066.708221435547,1574.3542732810965,,0.0,,Div in 59 days
2016-04-18,DRI,SELL,49.00148010253906,98,4802.145050048828,6376.499323329925,-182.96493530273438,49.0,-133.96493530273438,10 days post-div
2016-04-18,MA,SELL,92.20362091064453,59,5440.013633728027,11816.512957057952,500.1099853515625,11.21,511.3199853515625,10 days post-div
2016-04-18,NTAP,SELL,19.38069725036621,241,4670.748037338257,16487.26099439621,-311.03179931640625,43.379999999999995,-267.65179931640625,10 days post-div
2016-04-18,HBAN,BUY,6.655513763427734,786,5231.233818054199,11256.02717634201,,0.0,,Div in 58 days
2016-04-18,STE,BUY,65.44140625,80,5235.3125,6020.71467634201,,0.0,,Div in 49 days
2016-04-18,ADM,BUY,28.02850914001465,186,5213.302700042725,807.411976299285,,0.0,,Div in 28 days
2016-04-27,MS,DIVIDEND,0.15,256,38.4,845.811976299285,,38.4,38.4,Dividend Payment
2016-04-27,LNT,DIVIDEND,0.294,193,56.742,902.553976299285,,56.742,56.742,Dividend Payment
2016-05-02,CFG,DIVIDEND,0.12,328,39.36,941.913976299285,,39.36,39.36,Dividend Payment
2016-05-05,MET,DIVIDEND,0.356506,179,63.814574,1005.728550299285,,63.814574,63.814574,Dividend Payment
2016-05-06,STZ,DIVIDEND,0.4,41,16.400000000000002,1022.1285502992849,,16.400000000000002,16.400000000000002,Dividend Payment
2016-05-09,MS,SELL,19.77823829650879,256,5063.22900390625,6085.357554205535,64.224609375,38.4,102.624609375,10 days post-div
2016-05-09,LNT,SELL,26.837568283081055,193,5179.650678634644,11265.008232840179,196.18900871276855,56.742,252.93100871276854,10 days post-div
2016-05-09,DRI,BUY,48.74432373046875,108,5264.386962890625,6000.621269949554,,0.0,,Div in 59 days
2016-05-09,DIS,BUY,97.09576416015625,54,5243.1712646484375,757.4500053011161,,0.0,,Div in 59 days
2016-05-11,BA,DIVIDEND,1.09,43,46.870000000000005,804.3200053011161,,46.870000000000005,46.870000000000005,Dividend Payment
2016-05-11,XOM,DIVIDEND,0.75,93,69.75,874.0700053011161,,69.75,69.75,Dividend Payment
2016-05-11,LLY,DIVIDEND,0.51,79,40.29,914.3600053011161,,40.29,40.29,Dividend Payment
2016-05-12,CNP,DIVIDEND,0.258,337,86.946,1001.3060053011161,,86.946,86.946,Dividend Payment
2016-05-12,COF,DIVIDEND,0.4,85,34.0,1035.306005301116,,34.0,34.0,Dividend Payment
2016-05-12,CFG,SELL,15.079751968383789,328,4946.158645629883,5981.464650930999,-48.63995361328125,39.36,-9.27995361328125,10 days post-div
2016-05-12,MA,BUY,90.48542785644531,58,5248.154815673828,733.3098352571706,,0.0,,Div in 55 days
2016-05-16,ADM,DIVIDEND,0.3,186,55.8,789.1098352571705,,55.8,55.8,Dividend Payment
2016-05-16,STZ,SELL,139.92599487304688,41,5736.965789794922,6526.075625052093,740.7805252075195,16.400000000000002,757.1805252075195,10 days post-div
2016-05-16,MET,SELL,27.816404342651367,179,4979.136377334595,11505.212002386688,-11.512868881225586,63.814574,52.301705118774414,10 days post-div
2016-05-16,BF-B,BUY,32.631065368652344,162,5286.23258972168,6218.979412665009,,0.0,,Div in 17 days
2016-05-16,JKHY,BUY,75.11784362792969,70,5258.249053955078,960.7303587099304,,0.0,,Div in 7 days
2016-05-17,MSFT,DIVIDEND,0.36,106,38.16,998.8903587099304,,38.16,38.16,Dividend Payment
2016-05-23,JKHY,DIVIDEND,0.28,70,19.6,1018.4903587099304,,19.6,19.6,Dividend Payment
2016-05-23,BA,SELL,116.41875457763672,43,5006.006446838379,6024.49680554831,88.76525115966797,46.870000000000005,135.63525115966797,10 days post-div
2016-05-23,XOM,SELL,58.444923400878906,93,5435.377876281738,11459.874681830048,477.8312072753906,69.75,547.5812072753906,10 days post-div
2016-05-23,CNP,SELL,16.11302375793457,337,5430.08900642395,16889.963688254,442.0865640640259,86.946,529.0325640640259,10 days post-div
2016-05-23,COF,SELL,59.45793151855469,85,5053.924179077148,21943.88786733115,79.94787216186523,34.0,113.94787216186523,10 days post-div
2016-05-23,LLY,SELL,63.14506149291992,79,4988.459857940674,26932.347725271822,44.46311569213867,40.29,84.75311569213866,10 days post-div
2016-05-23,ARE,BUY,67.9659194946289,77,5233.375801086426,21698.971924185396,,0.0,,Div in 36 days
2016-05-23,NTAP,BUY,19.310306549072266,271,5233.093074798584,16465.878849386812,,0.0,,Div in 52 days
2016-05-23,NUE,BUY,37.60409927368164,139,5226.969799041748,11238.909050345064,,0.0,,Div in 36 days
2016-05-23,TXT,BUY,37.1456298828125,141,5237.5338134765625,6001.375236868502,,0.0,,Div in 16 days
2016-05-23,MDLZ,BUY,34.521217346191406,151,5212.703819274902,788.6714175935995,,0.0,,Div in 36 days
2016-05-25,HII,DIVIDEND,0.5,44,22.0,810.6714175935995,,22.0,22.0,Dividend Payment
2016-05-26,ADM,SELL,32.269691467285156,186,6002.162612915039,6812.8340305086385,788.8599128723145,55.8,844.6599128723144,10 days post-div
2016-05-26,IBKR,BUY,9.20662784576416,580,5339.844150543213,1472.9898799654256,,0.0,,Div in 1 days
2016-05-27,IBKR,DIVIDEND,0.025,580,14.5,1487.4898799654256,,14.5,14.5,Dividend Payment
2016-05-27,MSFT,SELL,46.357784271240234,106,4913.925132751465,6401.4150127168905,-79.65729522705078,38.16,-41.497295227050785,10 days post-div
2016-05-27,ITW,BUY,83.776123046875,64,5361.671875,1039.7431377168905,,0.0,,Div in 32 days
2016-06-01,ALL,DIVIDEND,0.33,94,31.020000000000003,1070.7631377168905,,31.020000000000003,31.020000000000003,Dividend Payment
2016-06-02,IRM,DIVIDEND,0.485,267,129.495,1200.2581377168904,,129.495,129.495,Dividend Payment
2016-06-02,BLK,DIVIDEND,2.29,19,43.51,1243.7681377168904,,43.51,43.51,Dividend Payment
2016-06-02,BF-B,DIVIDEND,0.136,162,22.032,1265.8001377168903,,22.032,22.032,Dividend Payment
2016-06-02,JKHY,SELL,75.87015533447266,70,5310.910873413086,6576.711011129976,52.66181945800781,19.6,72.2618194580078,10 days post-div
2016-06-02,MS,BUY,20.672435760498047,261,5395.50573348999,1181.205277639986,,0.0,,Div in 55 days
2016-06-03,ROST,DIVIDEND,0.135,98,13.23,1194.435277639986,,13.23,13.23,Dividend Payment
2016-06-06,STE,DIVIDEND,0.25,80,20.0,1214.435277639986,,20.0,20.0,Dividend Payment
2016-06-06,HII,SELL,131.47772216796875,44,5785.019775390625,6999.455053030611,796.876953125,22.0,818.876953125,10 days post-div
2016-06-06,IBKR,SELL,9.400821685791016,580,5452.476577758789,12451.9316307894,112.63242721557617,14.5,127.13242721557617,10 days post-div
2016-06-06,LNT,BUY,28.169517517089844,192,5408.54736328125,7043.3842675081505,,0.0,,Div in 51 days
2016-06-06,CFG,BUY,16.26478385925293,333,5416.173025131226,1627.211242376925,,0.0,,Div in 56 days
2016-06-08,TXT,DIVIDEND,0.02,141,2.82,1630.0312423769249,,2.82,2.82,Dividend Payment
2016-06-09,PLD,DIVIDEND,0.42,152,63.839999999999996,1693.8712423769248,,63.839999999999996,63.839999999999996,Dividend Payment
2016-06-13,IRM,SELL,22.30671501159668,267,5955.8929080963135,7649.764150473238,893.6123657226562,129.495,1023.1073657226563,10 days post-div
2016-06-13,BLK,SELL,270.7188415527344,19,5143.657989501953,12793.422139975191,224.989501953125,43.51,268.499501953125,10 days post-div
2016-06-13,ALL,SELL,53.9332160949707,94,5069.722312927246,17863.144452902437,27.798675537109375,31.020000000000003,58.81867553710938,10 days post-div
2016-06-13,ROST,SELL,48.66115951538086,98,4768.793632507324,22631.93808540976,-253.65814208984375,13.23,-240.42814208984376,10 days post-div
2016-06-13,BF-B,SELL,32.50145721435547,162,5265.236068725586,27897.174154135348,-20.99652099609375,22.032,1.03547900390625,10 days post-div
2016-06-13,BA,BUY,118.55403137207031,45,5334.931411743164,22562.242742392184,,0.0,,Div in 58 days
2016-06-13,XOM,BUY,59.090667724609375,90,5318.160095214844,17244.08264717734,,0.0,,Div in 58 days
2016-06-13,CNP,BUY,16.838768005371094,317,5337.889457702637,11906.193189474703,,0.0,,Div in 60 days
2016-06-13,STZ,BUY,131.61810302734375,40,5264.72412109375,6641.469068380953,,0.0,,Div in 56 days
2016-06-13,COF,BUY,58.0693244934082,92,5342.377853393555,1299.0912149873984,,0.0,,Div in 52 days
2016-06-15,HBAN,DIVIDEND,0.07,786,55.02,1354.1112149873984,,55.02,55.02,Dividend Payment
2016-06-16,STE,SELL,60.20518112182617,80,4816.414489746094,6170.525704733493,-418.89801025390625,20.0,-398.89801025390625,10 days post-div
2016-06-16,ADM,BUY,31.505456924438477,168,5292.916763305664,877.6089414278285,,0.0,,Div in 60 days
2016-06-20,PLD,SELL,38.14611053466797,152,5798.208801269531,6675.81774269736,731.5005798339844,63.839999999999996,795.3405798339844,10 days post-div
2016-06-20,TXT,SELL,38.33855438232422,141,5405.736167907715,12081.553910605075,168.20235443115234,2.82,171.02235443115234,10 days post-div
2016-06-20,MSFT,BUY,44.36419677734375,120,5323.70361328125,6757.850297323825,,0.0,,Div in 57 days
2016-06-20,LLY,BUY,62.463138580322266,85,5309.366779327393,1448.483517996432,,0.0,,Div in 52 days
2016-06-27,HBAN,SELL,5.4461493492126465,786,4280.67338848114,5729.156906477572,-950.5604295730591,55.02,-895.5404295730591,10 days post-div
2016-06-27,HII,BUY,132.04209899902344,38,5017.599761962891,711.5571445146816,,0.0,,Div in 58 days
