Date,Equity,Cash,RunningMax,DrawdownPct,CD_5Pct,S&P500_SPY,EqualWeight_RSP,Balanced_60_40
2016-03-14,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0
2016-03-15,99654.67732477188,548.6124038696289,100000.0,-0.3453226752281213,100019.3630506544,99837.08686708905,99431.18490109309,99865.72271500986
2016-03-16,100319.69231491089,668.6624038696289,100319.69231491089,0.0,100038.72985058611,100414.83992477758,100374.94257891606,100384.14308627485
2016-03-17,101278.64263896942,668.6624038696289,101278.64263896942,0.0,100058.10040052107,101051.89393185033,101305.81595345656,100850.30789984157
2016-03-18,101561.5053847313,668.6624038696289,101561.5053847313,0.0,100077.47470118546,102058.378248603,102389.40013030083,101485.98493937982
2016-03-21,101349.03916053772,668.6624038696289,101561.5053847313,-0.20919956177167798,100096.85275330552,102203.19222103036,102415.5357121781,101483.95216022714
2016-03-22,101259.04270248413,639.5788658142083,101561.5053847313,-0.2978123267288968,100116.23455760759,102148.27542832427,102337.10544217016,101425.37196896561
2016-03-23,100742.45717124939,639.5788658142083,101561.5053847313,-0.8064553694623,100135.62011481824,101474.15838170271,101291.23520393293,101112.39463203192
2016-03-24,100610.91127471924,639.5788658142083,101561.5053847313,-0.9359787514088613,100155.00942566418,101429.1963756875,101173.5309879807,101089.17419072425
2016-03-28,100849.6212890625,639.5788658142083,101561.5053847313,-0.7009388970477204,100174.40249087218,101489.10397789357,101317.3707858102,101154.39173533791
2016-03-29,102143.94011779786,860.3638658142082,102143.94011779786,0.0,100193.79931116923,102427.89492186988,102350.18499529686,101836.96927661488
2016-03-30,102585.04691116333,904.0738658142083,102585.04691116333,0.0,100213.1998872824,102877.32715585805,102663.94136189281,102090.33348701295
2016-03-31,102460.54662445068,917.9338658142083,102585.04691116333,-0.12136299632485859,100232.60421993898,102627.67040751854,102663.94136189281,102071.06469880223
2016-04-01,103455.09304740906,917.9338658142083,103455.09304740906,0.0,100252.01230986632,103326.75044574315,103069.20755162339,102559.94473222242
2016-04-04,102835.44528493201,982.2441798142082,103455.09304740906,-0.5989533663587676,100271.42415779192,102992.19627128541,102402.45615905139,102401.52411943486
2016-04-05,101697.59105023657,1133.8041201523447,103455.09304740906,-1.6988066468289764,100290.83976444349,101963.52603579393,101251.9965445528,101843.39929149068
2016-04-06,102899.65050214087,1024.7980698898937,103455.09304740906,-0.5368924128400843,100310.25913054879,103077.05792099147,102324.01412685537,102503.36848936284
2016-04-07,101553.25043957983,1073.7980698898937,103455.09304740906,-1.838326709500604,100329.68225683579,101843.6750549696,101042.86484078238,101856.34027887697
2016-04-08,101986.35010998999,1073.7980698898937,103455.09304740906,-1.4196912826186403,100349.10914403258,102118.31268311825,101487.357927705,101980.74336999643
2016-04-11,101953.6010083512,1073.7980698898937,103455.09304740906,-1.451346661463826,100368.53979286738,101878.61966557265,101369.70076050505,101866.55711323535
2016-04-12,103085.15350621496,1301.4103535965587,103455.09304740906,-0.35758465851900567,100387.97420406855,102827.41906085808,102467.8186381207,102369.66892444315
2016-04-13,104437.47386449133,1040.5388459519054,104437.47386449133,0.0,100407.4123783646,103866.04408304041,103762.10628826072,103008.56466803866
2016-04-14,104685.83113423621,1103.0188459519054,104685.83113423621,0.0,100426.8543164842,103871.05278074651,103552.90401136193,102940.91305845525
2016-04-15,104760.8928255204,1103.0188459519054,104760.8928255204,0.0,100446.30001915612,103756.20155352523,103526.80371604886,102987.96805298259
2016-04-18,105468.73707387244,1143.8288459519054,105468.73707387244,0.0,100465.7494871093,104485.26222516199,104271.92656768844,103418.45071138165
2016-04-19,106024.61697003638,1143.8288459519054,106024.61697003638,0.0,100485.2027210728,104814.84347832581,104729.51096992582,103610.46464964532
2016-04-20,106162.0131442765,935.4821479538593,106162.0131442765,0.0,100504.65972177587,104914.7222770471,104925.5748827576,103568.8336499272
2016-04-21,105530.41243245399,935.4821479538593,106162.0131442765,-0.5949404058155472,100524.1204899478,104350.42987173462,104219.66716612196,103178.44747305938
2016-04-22,105789.18010976112,935.4821479538593,106162.0131442765,-0.3511925061261745,100543.58502631818,104350.42987173462,104873.33900556725,103182.18777865899
2016-04-25,105694.74580457008,935.4821479538593,106162.0131442765,-0.4401455152055145,100563.05333161657,104170.6444563951,104428.81063208045,103030.69917558867
2016-04-26,106065.51752354894,483.74943616186647,106162.0131442765,-0.09089467867985368,100582.52540657278,104325.44004782244,105160.87745496946,103103.89303351301
2016-04-27,106870.83585397803,579.0474361618665,106870.83585397803,0.0,100602.00125191672,104540.17901786805,105840.69663848008,103354.54501755378
2016-04-28,105608.18664018714,587.2974361618665,106870.83585397803,-1.1814721983798293,100621.48086837848,103591.39751078872,104585.72998303661,102873.92433213683
2016-04-29,105271.52488557898,587.2974361618665,106870.83585397803,-1.496489622841779,100640.96425668822,103032.12274728536,103945.13769671803,102536.9637175366
2016-05-02,106333.3144015702,628.8174361618665,106870.83585397803,-0.5029636458933173,100660.45141757632,103851.08059864343,104559.54735240708,103098.0105201517
2016-05-03,105187.2262133988,415.3884581955572,106870.83585397803,-1.5753686467649741,100679.94235177325,102947.2610975793,103382.9403938432,102634.19335880649
2016-05-04,104818.61353914344,847.4258312424322,106870.83585397803,-1.9202828334183075,100699.43706000963,102372.9960173699,102716.23605002345,102309.22262367612
2016-05-05,105127.65948735779,913.7359472424322,106870.83585397803,-1.6311057667800166,100718.93554301625,102353.0148911638,102690.07694377004,102400.60913659552
2016-05-06,105605.2634451062,929.3359472424322,106870.83585397803,-1.1842074582452344,100738.43780152402,102727.5313180337,103016.9363878688,102562.77660209348
2016-05-09,105872.65099546021,929.3359472424322,106870.83585397803,-0.9340105282620637,100757.94383626398,102812.41980004887,102977.67420411257,102639.51662372534
2016-05-10,107280.44465991562,491.19688149994,107280.44465991562,0.0,100777.45364796733,104090.75572798289,104245.81451018724,103423.69428262426
2016-05-11,106116.71924113815,548.8597702938853,107280.44465991562,-1.0847507413550894,100796.9672373654,103117.01122930052,103199.94427195001,102843.19170502193
2016-05-12,106623.62156324356,836.0626914974982,107280.44465991562,-0.6122486709989161,100816.48460518966,103146.9918627127,103173.80869007274,102824.10287636996
2016-05-13,105626.18933134049,879.0626914974982,107280.44465991562,-1.541991491384298,100836.00575217175,102248.14528294248,102180.23313996616,102364.30691740013
2016-05-16,106975.3985007283,936.0626914974982,107280.44465991562,-0.2843446074019651,100855.5306790434,103256.82544812483,103226.06809163922,102900.23873483698
2016-05-17,106128.82777663201,1350.313722572024,107280.44465991562,-1.0734639355143405,100875.05938653655,102293.08045664853,102520.13685062744,102268.36806453721
2016-05-18,106569.30587802856,1301.4535134884668,107280.44465991562,-0.6628782944938405,100894.59187538324,102323.04320185461,102271.76648747691,102116.60583224705
2016-05-19,106111.25207553833,847.0604451748677,107280.44465991562,-1.08984688503454,100914.12814631559,101968.49895708775,101971.00733869123,101930.19901763138
2016-05-20,106828.92051397293,847.0604451748677,107280.44465991562,-0.4208820604482466,100933.66820006602,102612.65325850324,102729.29207877397,102342.38814088605
2016-05-23,106413.70102452248,866.9404451748677,107280.44465991562,-0.807923231620411,100953.21203736693,102472.83903967892,102663.94136189274,102251.32370947576
2016-05-24,108227.72871089714,341.62674046295285,108227.72871089714,0.0,100972.75965895096,103801.14567133425,103984.31754515776,103024.38038609173
2016-05-25,108785.98606706398,363.62674046295285,108785.98606706398,0.0,100992.31106555086,104505.23440726496,104794.88521118312,103451.13132856294
2016-05-26,108725.26501298683,363.62674046295285,108785.98606706398,-0.0558169818304699,101011.86625789956,104535.17032016188,104716.45494117518,103532.57185623833
2016-05-27,109488.38012582749,460.41374046295283,109488.38012582749,0.0,101031.42523673,104984.62044235614,105317.82033030175,103792.18758529724
2016-05-31,109350.40371829957,460.41374046295283,109488.38012582749,-0.12601922447784686,101050.98800277546,104784.88073311969,105357.00017874152,103699.95435407027
2016-06-01,109423.97978010146,1101.3852895733635,109488.38012582749,-0.058819342885529924,101070.55455676922,104999.61075906226,105579.28200876701,103911.49068148441
2016-06-02,110184.35945939225,2119.901180259401,110184.35945939225,0.0,101090.12489944471,105319.18356091696,106036.80760006406,104206.64410029059
2016-06-03,110096.76424431961,2133.536180259401,110184.35945939225,-0.07949877414763495,101109.6990315356,105004.58368035617,105670.78006971358,104245.79651491021
2016-06-06,110413.3159005658,2153.786180259401,110413.3159005658,0.0,101129.27695377558,105538.91334046258,106389.8026260401,104507.87855556405
2016-06-07,110619.42142558258,2145.229459525759,110619.42142558258,0.0,101148.85866689855,105703.67266268384,106782.01278702011,104643.39310208082
2016-06-08,111030.69169242066,1450.5461750714132,111030.69169242066,0.0,101168.44417163858,106048.26212075984,107082.67783830127,104863.10692451705
2016-06-09,110876.73545809906,958.1807238690204,111030.69169242066,-0.13866097020099888,101188.0334687298,105903.44814833248,106808.12484452124,104807.34761968696
2016-06-10,109779.00141307038,958.1807238690204,111030.69169242066,-1.1273371896283746,101207.62655890654,104899.72301623793,105383.13576061875,104267.82321940768
2016-06-13,108728.27555543106,1000.7807238690204,111030.69169242066,-2.07367539722062,101227.22344290325,104090.75572798292,104441.87842301898,103819.01175134687
2016-06-14,108526.32175631683,573.2607011334245,111030.69169242066,-2.255565463864251,101246.82412145454,103886.0162651434,104115.07778986052,103677.8979124988
2016-06-15,108408.22568782013,874.7474249188261,111030.69169242066,-2.361928908688904,101266.42859529516,103741.22912502519,104128.12205642302,103680.41611183365
2016-06-16,109026.99043496292,874.7474249188261,111030.69169242066,-1.804637282642918,101286.03686515996,104050.81136377685,104245.81451018718,103892.02264998456
2016-06-17,108774.49400695007,874.7474249188261,111030.69169242066,-2.032048662473207,101305.64893178397,104297.56918486759,104713.1418389158,104010.12012648882
2016-06-20,109560.96926196259,874.7474249188261,111030.69169242066,-1.323708254047018,101325.2647959024,104969.2235405276,105580.3519805581,104296.6365833938
2016-06-21,109726.05700190704,663.945208388981,111030.69169242066,-1.17502167250092,101344.88445825054,105267.21065611653,105646.07152071032,104444.3467240929
2016-06-22,109623.06462367218,663.945208388981,111030.69169242066,-1.2677819504609777,101364.50791956384,105095.43207154574,105540.92261538783,104368.35156559259
2016-06-23,111304.51323016327,663.945208388981,111304.51323016327,0.0,101384.13518057787,106464.10847262977,107078.32581347821,105112.69069374343
2016-06-24,107138.84868891876,663.945208388981,111304.51323016327,-3.7425836745994756,101403.76624202843,102641.05634363054,102650.13564947534,103074.6979195994
2016-06-27,104879.28289111298,663.945208388981,111304.51323016327,-5.772659304267158,101423.40110465133,100802.79421890163,100048.41086770681,102132.9159747304
2016-06-28,106821.8235963742,883.8802083889809,111304.51323016327,-4.027410482914961,101443.03976918264,102620.88997514486,102006.2445626144,103289.07963279964
2016-06-29,109081.63153079193,942.270208388981,111304.51323016327,-1.9971173089582739,101462.68223635851,104368.24596223775,103964.13723054796,104314.90764574181
2016-06-30,110470.29062083404,942.270208388981,111304.51323016327,-0.7494957617793618,101482.32850691523,105792.40012401532,105580.3519805581,105254.36484071618
2016-07-01,110559.56812478889,1006.424852388981,111304.51323016327,-0.6692856235163913,101501.9785815893,106014.63512451612,105908.89070829314,105581.28550354624
2016-07-05,109557.05314256538,1006.424852388981,111304.51323016327,-1.5699813393769357,101521.63246111727,105252.04763474285,104634.27131397004,105238.08983484271
2016-07-06,110001.94383699287,1907.7826393305122,111304.51323016327,-1.1702754500860668,101541.29014623587,105883.36025460577,105264.99962143222,105695.0884225623
2016-07-07,110403.27523118843,2386.8872497736265,111304.51323016327,-0.8097048114403038,101560.95163768202,105817.67782552187,105251.83684203346,105625.85813371075
2016-07-08,112382.58178979743,2386.8872497736265,112382.58178979743,0.0,101580.61693619272,107393.36321395285,107222.88049476057,106633.06867598687
2016-07-11,112743.77522165168,2386.8872497736265,112743.77522165168,0.0,101600.28604250513,107772.11479056763,107643.34637539336,106745.73192082644
2016-07-12,113689.49824792732,1526.6656997858336,113689.49824792732,0.0,101619.95895735653,108554.922641781,108917.9303859009,107082.40397892217
2016-07-13,113859.73900873054,789.9226005731871,113859.73900873054,0.0,101639.63568148445,108539.76861923309,108852.23443495909,107134.30100534309
2016-07-14,114846.55101243842,853.0226005731871,114846.55101243842,0.0,101659.31621562639,109145.78553993795,109312.17685918293,107455.21271265506
2016-07-15,115015.12393419135,853.0226005731871,115015.12393419135,0.0,101679.00056052013,108999.32965100248,109246.42193521514,107212.27817746364
2016-07-18,115271.62541047919,853.0226005731871,115271.62541047919,0.0,101698.68871690355,109292.2324300477,109443.59235027694,107392.76596950702
2016-07-19,115012.40554544318,885.3226005731871,115271.62541047919,-0.22487742678471978,101718.38068551467,109181.14192627453,109154.44760389658,107415.29500081543
2016-07-20,115708.67053529609,1095.8097488580988,115708.67053529609,0.0,101738.07646709163,109635.65461680316,109693.17799082985,107645.3799158447
2016-07-21,115648.6871177851,1095.8097488580988,115708.67053529609,-0.05184003690776873,101757.77606237277,109221.54665385182,109285.82771117504,107439.75363831573
2016-07-22,116405.8967888056,1095.8097488580988,116405.8967888056,0.0,101777.4794720965,109711.41573071701,109982.28735339461,107736.51060605582
2016-07-25,116208.66445466864,1139.8097488580988,116405.8967888056,-0.16943500250232724,101797.18669700147,109413.43761395384,109732.65453442093,107511.15879191588
2016-07-26,116916.04685327399,788.8028518854426,116916.04685327399,0.0,101816.89773782637,109463.9480228383,110218.78098217995,107540.93812821303
2016-07-27,116909.27125236762,900.7568518854425,116916.04685327399,-0.0057952702719021865,101836.61259531007,109347.81817665014,109640.656613892,107598.78103634875
2016-07-28,116870.39686325323,971.8168518854426,116916.04685327399,-0.03904510223309288,101856.33127019163,109474.06270297122,109850.8718623006,107669.50276517635
2016-07-29,116839.1484501673,971.8168518854426,116916.04685327399,-0.06577232567843705,101876.05376321018,109650.83563582829,109955.98538380749,107888.41623494003
2016-08-01,116456.79933304084,1021.9768518854426,116916.04685327399,-0.3928011018106803,101895.78007510505,109559.8935028893,109548.65869336306,107837.73527376457
2016-08-02,115552.01042312873,842.8484548975284,116916.04685327399,-1.1666802520761688,101915.51020661568,108857.88610800475,108431.72137590549,107296.69300593805
2016-08-03,116179.84795921577,986.7837864710148,116916.04685327399,-0.6296816509560266,101935.24415848167,109176.07558738232,109049.34587699489,107530.75783242923
2016-08-04,115414.83897787116,1109.397636471015,116916.04685327399,-1.2840049897400285,101954.98193144277,109292.23243004769,109115.00644412111,107679.79589534602
2016-08-05,116196.40052419684,1109.397636471015,116916.04685327399,-0.6155240007218898,101974.72352623884,110186.13078503427,110021.70492395968,108062.81831697997
2016-08-08,116075.13325811407,1124.597636471015,116916.04685327399,-0.7192456619878995,101994.4689436099,110120.45735477614,110100.58724351064,108051.15531456604
2016-08-09,116095.87695623419,1536.9798619844732,116916.04685327399,-0.7015032744556282,102014.21818429614,110186.13078503427,109929.75418185153,108201.47146717545
2016-08-10,115816.85255788825,2149.0341083910284,116916.04685327399,-0.9401569117070685,102033.97124903786,109913.43036977768,109640.65661389197,108090.82363591294
2016-08-11,116135.20870832466,2189.8341083910286,116916.04685327399,-0.6678622532707235,102053.72813857549,110423.51080925725,110455.29820017566,108276.6553981676
2016-08-12,116327.61281444572,2269.8141083910286,116916.04685327399,-0.5032962152464293,102073.48885364966,110327.5563303805,110350.23185708954,108324.26288718627
2016-08-15,117128.68311807654,2369.0141083910285,117128.68311807654,0.0,102093.2533950011,110645.7098144551,110875.79946462404,108434.76446887877
2016-08-16,116314.2513469889,1372.2071356012632,117128.68311807654,-0.6953307673293163,102113.02176337072,110075.02228360959,110245.08295176706,108072.18596714501
2016-08-17,116386.58848468802,1058.6070303156184,117128.68311807654,-0.6335720795566546,102132.79395949948,110282.08526391101,110323.88270908166,108274.93638110273
2016-08-18,116778.16289894126,440.0304369165706,117128.68311807654,-0.2992607871992625,102152.56998412861,110529.56197061545,110915.22882979436,108482.2879503006
2016-08-19,117137.11337129615,440.0304369165706,117137.11337129615,0.0,102172.34983799941,110367.92506265483,110954.65819496466,108290.85352816002
2016-08-22,117246.06363431952,440.0304369165706,117246.06363431952,0.0,102192.13352185332,110362.90371789133,110823.25449847583,108353.36701878857
2016-08-23,117395.74355492424,1028.1088832361515,117395.74355492424,0.0,102211.92103643197,110585.10272308916,111309.39274084003,108495.81621689154
2016-08-24,116639.19791922401,1048.1088832361515,117395.74355492424,-0.6444404309652652,102231.71238247708,110019.48153113588,110534.15693051627,108147.45364809554
2016-08-25,116808.57169136833,1048.1088832361515,117395.74355492424,-0.5001645253698617,102251.50756073056,109943.72041722202,110521.00594572272,108056.68226263407
2016-08-26,116751.39375458549,1073.8688832361515,117395.74355492424,-0.548869814890085,102271.30657193444,109736.6574369206,110179.38700082529,107865.42702060047
2016-08-29,117620.97995663092,1182.4398832361517,117620.97995663092,0.0,102291.10941683088,110277.04592149601,110796.9879127043,108303.18154440257
2016-08-30,117874.43239012931,856.2382158396058,117874.43239012931,0.0,102310.91609616221,110095.20664974675,110626.14305643998,108172.96518200872
